t,t = current_step,P_usage[t-1] (kW),price[t+0] ($/kWh),price[t+1] ($/kWh),price[t+2] ($/kWh),price[t+3] ($/kWh),price[t+4] ($/kWh),price[t+5] ($/kWh),price[t+6] ($/kWh),price[t+7] ($/kWh),price[t+8] ($/kWh),price[t+9] ($/kWh),price[t+10] ($/kWh),price[t+11] ($/kWh),price[t+12] ($/kWh),price[t+13] ($/kWh),price[t+14] ($/kWh),price[t+15] ($/kWh),price[t+16] ($/kWh),price[t+17] ($/kWh),price[t+18] ($/kWh),price[t+19] ($/kWh),demand[t+0] (kW),demand[t+1] (kW),demand[t+2] (kW),demand[t+3] (kW),demand[t+4] (kW),demand[t+5] (kW),demand[t+6] (kW),demand[t+7] (kW),demand[t+8] (kW),demand[t+9] (kW),demand[t+10] (kW),demand[t+11] (kW),demand[t+12] (kW),demand[t+13] (kW),demand[t+14] (kW),demand[t+15] (kW),demand[t+16] (kW),demand[t+17] (kW),demand[t+18] (kW),demand[t+19] (kW),power_limit[t+0] (kW),power_limit[t+1] (kW),power_limit[t+2] (kW),power_limit[t+3] (kW),power_limit[t+4] (kW),power_limit[t+5] (kW),power_limit[t+6] (kW),power_limit[t+7] (kW),power_limit[t+8] (kW),power_limit[t+9] (kW),power_limit[t+10] (kW),power_limit[t+11] (kW),power_limit[t+12] (kW),power_limit[t+13] (kW),power_limit[t+14] (kW),power_limit[t+15] (kW),power_limit[t+16] (kW),power_limit[t+17] (kW),power_limit[t+18] (kW),power_limit[t+19] (kW),ev[0].SOC (0~1),ev[0].arrival_time/sim_len,ev[0].departure_time/sim_len,ev[0].req_soc = required_energy/cap,ev[1].SOC (0~1),ev[1].arrival_time/sim_len,ev[1].departure_time/sim_len,ev[1].req_soc = required_energy/cap,ev[2].SOC (0~1),ev[2].arrival_time/sim_len,ev[2].departure_time/sim_len,ev[2].req_soc = required_energy/cap,ev[3].SOC (0~1),ev[3].arrival_time/sim_len,ev[3].departure_time/sim_len,ev[3].req_soc = required_energy/cap,ev[4].SOC (0~1),ev[4].arrival_time/sim_len,ev[4].departure_time/sim_len,ev[4].req_soc = required_energy/cap,ev[5].SOC (0~1),ev[5].arrival_time/sim_len,ev[5].departure_time/sim_len,ev[5].req_soc = required_energy/cap,ev[6].SOC (0~1),ev[6].arrival_time/sim_len,ev[6].departure_time/sim_len,ev[6].req_soc = required_energy/cap,ev[7].SOC (0~1),ev[7].arrival_time/sim_len,ev[7].departure_time/sim_len,ev[7].req_soc = required_energy/cap,ev[8].SOC (0~1),ev[8].arrival_time/sim_len,ev[8].departure_time/sim_len,ev[8].req_soc = required_energy/cap,ev[9].SOC (0~1),ev[9].arrival_time/sim_len,ev[9].departure_time/sim_len,ev[9].req_soc = required_energy/cap,ev[10].SOC (0~1),ev[10].arrival_time/sim_len,ev[10].departure_time/sim_len,ev[10].req_soc = required_energy/cap,ev[11].SOC (0~1),ev[11].arrival_time/sim_len,ev[11].departure_time/sim_len,ev[11].req_soc = required_energy/cap,ev[12].SOC (0~1),ev[12].arrival_time/sim_len,ev[12].departure_time/sim_len,ev[12].req_soc = required_energy/cap,ev[13].SOC (0~1),ev[13].arrival_time/sim_len,ev[13].departure_time/sim_len,ev[13].req_soc = required_energy/cap,ev[14].SOC (0~1),ev[14].arrival_time/sim_len,ev[14].departure_time/sim_len,ev[14].req_soc = required_energy/cap,ev[15].SOC (0~1),ev[15].arrival_time/sim_len,ev[15].departure_time/sim_len,ev[15].req_soc = required_energy/cap,ev[16].SOC (0~1),ev[16].arrival_time/sim_len,ev[16].departure_time/sim_len,ev[16].req_soc = required_energy/cap,ev[17].SOC (0~1),ev[17].arrival_time/sim_len,ev[17].departure_time/sim_len,ev[17].req_soc = required_energy/cap,ev[18].SOC (0~1),ev[18].arrival_time/sim_len,ev[18].departure_time/sim_len,ev[18].req_soc = required_energy/cap,ev[19].SOC (0~1),ev[19].arrival_time/sim_len,ev[19].departure_time/sim_len,ev[19].req_soc = required_energy/cap,ev[20].SOC (0~1),ev[20].arrival_time/sim_len,ev[20].departure_time/sim_len,ev[20].req_soc = required_energy/cap,ev[21].SOC (0~1),ev[21].arrival_time/sim_len,ev[21].departure_time/sim_len,ev[21].req_soc = required_energy/cap,ev[22].SOC (0~1),ev[22].arrival_time/sim_len,ev[22].departure_time/sim_len,ev[22].req_soc = required_energy/cap,ev[23].SOC (0~1),ev[23].arrival_time/sim_len,ev[23].departure_time/sim_len,ev[23].req_soc = required_energy/cap,ev[24].SOC (0~1),ev[24].arrival_time/sim_len,ev[24].departure_time/sim_len,ev[24].req_soc = required_energy/cap
69,69.0,0.0,0.2135,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,81.6230402943493,28.45797844034606,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70.0,0.0,0.2135,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,84.60983539273626,22.599634819656576,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71.0,0.0,0.2135,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,84.940366037427,15.418594044647037,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.2,0.54,0.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72.0,0.0,0.20538,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,64.45948536277359,19.69803958739113,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73.0,0.0,0.20538,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,61.923413870783044,16.254952637577766,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74.0,0.0,0.20538,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,59.42340026730423,22.159271653654702,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75.0,0.0,0.20538,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,72.13981561576861,29.886988894349564,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.61,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76.0,0.0,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,0.14572,82.05573495648989,37.26062831065311,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,17.338743246072585,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77.0,0.0,0.18621000000000001,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,0.14572,0.14212,95.93802203349966,24.226471477073606,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,17.338743246072585,13.788064418557678,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78.0,0.0,0.18621000000000001,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,0.14572,0.14212,0.14212,87.65672697197608,28.14731369204078,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,17.338743246072585,13.788064418557678,10.701840938275376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,79.0,0.0,0.18621000000000001,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,0.14572,0.14212,0.14212,0.14212,92.48247438446043,22.588566157600567,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,17.338743246072585,13.788064418557678,10.701840938275376,12.799002144199383,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.65,0.79,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80.0,0.0,0.16648,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,0.14572,0.14212,0.14212,0.14212,0.14212,70.24677646890363,21.415715286296855,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,17.338743246072585,13.788064418557678,10.701840938275376,12.799002144199383,12.811721898132708,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.64,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81.0,0.0,0.16648,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,0.14572,0.14212,0.14212,0.14212,0.14212,0.0,69.85614934336009,26.30297705394484,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,17.338743246072585,13.788064418557678,10.701840938275376,12.799002144199383,12.811721898132708,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82.0,0.0,0.16648,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,0.14572,0.14212,0.14212,0.14212,0.14212,0.0,0.0,88.20961459582234,26.189087144866757,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,17.338743246072585,13.788064418557678,10.701840938275376,12.799002144199383,12.811721898132708,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83.0,0.0,0.16648,0.1525,0.1525,0.1525,0.1525,0.154,0.154,0.154,0.154,0.14572,0.14572,0.14572,0.14572,0.14212,0.14212,0.14212,0.14212,0.0,0.0,0.0,100.0,27.590674404144863,17.512222956776633,23.09021103123427,20.61700799629608,19.815346910499855,18.31249395248138,24.074173502560477,18.22319128898905,16.64429695246369,12.232018108217964,9.63335156134996,17.338743246072585,13.788064418557678,10.701840938275376,12.799002144199383,12.811721898132708,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
